NOSE_X;NOSE_Y;LEFT_EYE_INNER_X;LEFT_EYE_INNER_Y;LEFT_EYE_X;LEFT_EYE_Y;LEFT_EYE_OUTER_X;LEFT_EYE_OUTER_Y;RIGHT_EYE_INNER_X;RIGHT_EYE_INNER_Y;RIGHT_EYE_X;RIGHT_EYE_Y;RIGHT_EYE_OUTER_X;RIGHT_EYE_OUTER_Y;LEFT_EAR_X;LEFT_EAR_Y;RIGHT_EAR_X;RIGHT_EAR_Y;MOUTH_LEFT_X;MOUTH_LEFT_Y;MOUTH_RIGHT_X;MOUTH_RIGHT_Y;LEFT_SHOULDER_X;LEFT_SHOULDER_Y;RIGHT_SHOULDER_X;RIGHT_SHOULDER_Y;LEFT_ELBOW_X;LEFT_ELBOW_Y;RIGHT_ELBOW_X;RIGHT_ELBOW_Y;LEFT_WRIST_X;LEFT_WRIST_Y;RIGHT_WRIST_X;RIGHT_WRIST_Y;LEFT_PINKY_X;LEFT_PINKY_Y;RIGHT_PINKY_X;RIGHT_PINKY_Y;LEFT_INDEX_X;LEFT_INDEX_Y;RIGHT_INDEX_X;RIGHT_INDEX_Y;LEFT_THUMB_X;LEFT_THUMB_Y;RIGHT_THUMB_X;RIGHT_THUMB_Y;LEFT_HIP_X;LEFT_HIP_Y;RIGHT_HIP_X;RIGHT_HIP_Y;geste
0.15274774;-0.2876177;0.13737503;-0.3593848;0.13911901;-0.35980096;0.14082506;-0.35997978;0.11661379;-0.3642931;0.10294224;-0.36858416;0.08698301;-0.37167156;0.106862895;-0.342189;0.003928861;-0.35078767;0.15018298;-0.23101889;0.122676045;-0.23945764;0.23577753;-0.034978498;-0.23577762;0.034978542;0.5380422;0.17549995;-0.34444204;0.5276988;0.4010349;-0.14209771;-0.37755042;0.99718744;0.37564635;-0.23803955;-0.3825235;1.1478318;0.33116382;-0.24729043;-0.35816544;1.1608979;0.32395127;-0.20683;-0.33901602;1.1077006;0.49741644;0.5596333;0.4062968;0.5622873;tourner_gauche
0.16479187;-0.28476536;0.14879468;-0.3519424;0.14996031;-0.35190585;0.15091394;-0.3513641;0.12779745;-0.3579083;0.11421111;-0.36301532;0.09913549;-0.36753398;0.111723006;-0.33474937;0.015541398;-0.35001206;0.15665615;-0.22831628;0.13114281;-0.2356428;0.23373836;-0.03227156;-0.23373836;0.032271516;0.5292293;0.20758715;-0.3509816;0.52576727;0.40896416;-0.11203952;-0.3965024;1.0204436;0.37297863;-0.20825154;-0.40609232;1.1692281;0.332648;-0.21464168;-0.37434927;1.1891814;0.3265322;-0.17337342;-0.3555281;1.1389539;0.4968876;0.55485713;0.40662336;0.5587969;tourner_gauche
0.1759458;-0.2457904;0.16781272;-0.31819534;0.16884524;-0.3198311;0.169845;-0.3213144;0.14739291;-0.32545838;0.13373147;-0.33254293;0.118946455;-0.33903;0.12737967;-0.31738612;0.041305635;-0.33513477;0.16421482;-0.19447625;0.14043689;-0.20337024;0.23550566;-0.017479228;-0.23550574;0.017479183;0.5199362;0.255533;-0.3662736;0.50784725;0.40172288;-0.0675211;-0.43489152;0.96898;0.38138998;-0.17094494;-0.45139512;1.1231073;0.34217262;-0.17909595;-0.42978632;1.1316174;0.33032924;-0.1405593;-0.4087079;1.085247;0.49492273;0.5400257;0.4048369;0.5426809;tourner_gauche
0.16303457;-0.23404896;0.15579651;-0.31103954;0.1579759;-0.3133068;0.1602041;-0.31546462;0.1334307;-0.3180599;0.11949732;-0.3254459;0.10442047;-0.33211172;0.123280205;-0.3165788;0.029866088;-0.3312201;0.15470332;-0.1857708;0.12990609;-0.19522291;0.23879403;-0.021027094;-0.23879403;0.021027049;0.5229502;0.23040503;-0.3492672;0.5171621;0.39030197;-0.08284776;-0.3763576;0.9550545;0.36337814;-0.19082479;-0.39095703;1.125196;0.32413396;-0.20032401;-0.36768016;1.1373655;0.31863788;-0.16109192;-0.348688;1.0682834;0.503278;0.5354761;0.41045445;0.53898436;tourner_gauche
0.15817687;-0.2138797;0.15245405;-0.28340936;0.15423863;-0.28556293;0.15624315;-0.2876551;0.13192342;-0.29025453;0.118677005;-0.29751134;0.104312055;-0.30424932;0.12318275;-0.29190508;0.030288862;-0.30626297;0.14881933;-0.16389742;0.12656538;-0.17256811;0.23683037;-0.02329476;-0.23683037;0.02329476;0.525557;0.2175355;-0.34757668;0.520757;0.43340847;-0.07475129;-0.38492537;0.96651477;0.3956802;-0.18186836;-0.40228322;1.1331716;0.34781173;-0.19264282;-0.37674662;1.1387229;0.34496546;-0.15343347;-0.3547954;1.0814295;0.5045172;0.53732467;0.41093668;0.54022765;tourner_gauche
0.15134081;-0.19862822;0.15032837;-0.27330855;0.15261619;-0.27609256;0.1548739;-0.2789211;0.12886892;-0.28081495;0.11545869;-0.2890372;0.10084719;-0.29673687;0.12453864;-0.28835124;0.028516589;-0.30230802;0.14442685;-0.15079388;0.11971269;-0.15975782;0.23592357;-0.025536751;-0.23592357;0.025536798;0.5268639;0.2195588;-0.34591132;0.5172669;0.4099634;-0.07786539;-0.37932312;0.96618956;0.3751738;-0.18537636;-0.39656886;1.1405816;0.33621937;-0.19504882;-0.3723564;1.1526378;0.33184645;-0.15505102;-0.35119995;1.0878876;0.5053581;0.5379733;0.4119522;0.5412672;tourner_gauche
0.028014386;-0.2673518;0.016692588;-0.3253775;0.012559372;-0.32533684;0.015738603;-0.32428256;0.025339622;-0.32298416;0.024503449;-0.32245687;0.023091096;-0.3212778;0.008473808;-0.28604785;0.034025308;-0.2930202;0.03013734;-0.20776725;0.034558333;-0.20217325;-0.18085617;-0.0072635524;0.18085617;0.007263397;-0.4052407;-0.35244876;0.26963836;-0.34758338;-0.42040002;-0.9085528;0.41498083;-0.7993349;-0.43868783;-1.0749553;0.434095;-0.9236271;-0.38928464;-1.0854408;0.33696938;-0.9418427;-0.3645212;-1.0262665;0.38134232;-0.881957;0.4324004;0.63485515;0.4557616;0.6316485;avancer
0.007144341;-0.2355435;-0.0015218544;-0.29535496;-0.0064106244;-0.29593223;-0.012901105;-0.2956927;0.0067892834;-0.28996035;0.006635872;-0.2870882;0.007038248;-0.28391775;-0.029263189;-0.26170146;0.028483987;-0.26153743;0.0075271246;-0.18252057;0.012011342;-0.17807302;-0.21969286;-0.001744238;0.21969286;0.001744238;-0.41335368;-0.2187637;0.43722972;-0.24922867;-0.37466067;-0.67108506;0.37109557;-0.6904801;-0.39636007;-0.8143365;0.39151657;-0.82194865;-0.36644062;-0.8272935;0.32884613;-0.8290608;-0.3295929;-0.7734514;0.30749434;-0.77696407;0.44449776;0.5612205;0.4984444;0.56040657;avancer
0.01223987;-0.24388407;0.0046253195;-0.30440015;0.0011821801;-0.30419913;-0.0033884048;-0.30312607;0.009632752;-0.30051124;0.009423088;-0.29799882;0.008200716;-0.29478893;-0.023184769;-0.26855052;0.025069341;-0.2702019;0.013989666;-0.18637647;0.016246503;-0.18266045;-0.22318985;-0.000784494;0.22318985;0.000784494;-0.40482935;-0.2079083;0.43697208;-0.24610576;-0.37649906;-0.68299544;0.38341534;-0.69646156;-0.42809278;-0.83562285;0.40215892;-0.82773906;-0.36879748;-0.85315067;0.35247573;-0.83351165;-0.34701258;-0.7730614;0.34008187;-0.77627033;0.44273084;0.55873424;0.49839038;0.5557242;avancer
-0.009388743;-0.27187836;-0.005102345;-0.3355586;0.0010475778;-0.33525366;0.008732089;-0.3343388;-0.017272247;-0.3316154;-0.023985174;-0.32921016;-0.032572705;-0.3264422;0.023338992;-0.29560503;-0.033765934;-0.3005006;0.004999438;-0.20962347;-0.01421671;-0.20687835;0.04027134;-0.003762731;-0.04027134;0.0037628529;0.103125036;-0.38135967;-0.06098323;-0.29966244;0.0004941956;-0.86253786;-0.05396889;-0.81089103;-0.043856636;-0.9828823;-0.03792702;-0.94522005;-0.040164903;-0.98909694;-0.047169134;-0.96472543;-0.014226452;-0.9420509;-0.05189249;-0.91245455;0.46826458;0.55811787;0.47172576;0.55696416;avancer
0.014117987;-0.21982525;-0.0018228597;-0.2766576;-0.014731593;-0.2759023;-0.030908253;-0.27450886;0.023056746;-0.27294773;0.030098567;-0.26991883;0.03760786;-0.26693007;-0.058197387;-0.2414546;0.06290005;-0.24275976;0.0017427217;-0.16568157;0.02562711;-0.16446671;-0.2183922;-0.0064853444;0.2183922;0.006485232;-0.3397608;-0.31114316;0.43614677;-0.25344148;-0.33781773;-0.73189974;0.41302145;-0.6813491;-0.42363536;-0.84998137;0.43950874;-0.8043303;-0.36318883;-0.8956065;0.38187918;-0.82110226;-0.30208582;-0.8294647;0.36242113;-0.7662514;0.42441884;0.5605491;0.4825949;0.5586831;avancer
0.010762158;-0.21614133;0.0031687843;-0.27502918;-0.00199458;-0.27549607;-0.008028579;-0.27540043;0.018347025;-0.26973072;0.023618296;-0.26718283;0.029357905;-0.26474792;-0.029363614;-0.23922436;0.053767025;-0.24106771;0.01007868;-0.16106455;0.023065334;-0.15518917;-0.2300949;-0.00078959356;0.2300949;0.0007894816;-0.4123513;-0.18394698;0.42634237;-0.21530691;-0.38545007;-0.6364878;0.37934712;-0.65600926;-0.4497903;-0.77276796;0.39539507;-0.7840214;-0.38909793;-0.7758645;0.3372844;-0.79501504;-0.36072874;-0.7209569;0.32541788;-0.7351406;0.4427277;0.5567719;0.50275487;0.55538696;avancer
0.02328278;-0.24777809;0.008134906;-0.29857573;-0.004089134;-0.29726163;-0.019972876;-0.29522693;0.035274316;-0.29597917;0.04068546;-0.29336405;0.04089413;-0.29074696;-0.05885993;-0.25472873;0.070933655;-0.2622254;0.0076314225;-0.19158618;0.035323955;-0.19057702;-0.23527825;-0.009005743;0.23527813;0.009005743;-0.38188222;-0.2674217;0.44702867;-0.26339412;-0.360354;-0.76751935;0.39468008;-0.7163385;-0.41443986;-0.9092613;0.41474733;-0.825394;-0.36048746;-0.93132997;0.35182455;-0.83855915;-0.33395326;-0.8732045;0.3409532;-0.7892572;0.42263523;0.5510582;0.4845006;0.5483773;avancer
-0.014855393;-0.1903294;-0.021214219;-0.24423797;-0.024225961;-0.24504228;-0.028056046;-0.24483344;-0.0119277155;-0.24089296;-0.008323376;-0.2399546;-0.00392795;-0.23855942;-0.034548733;-0.2201596;0.021972071;-0.22431538;-0.010141301;-0.14237152;-0.0025039015;-0.13561225;-0.20394969;0.0043548313;0.20394969;-0.0043549463;-0.36707738;-0.2503971;0.36408323;-0.26192537;-0.36633998;-0.6885533;0.3383694;-0.72129047;-0.33338183;-0.87836087;0.35886312;-0.8454517;-0.30595276;-0.8621736;0.2974486;-0.8472016;-0.32151183;-0.78074616;0.27427214;-0.7956166;0.4713672;0.5509403;0.5257112;0.552427;avancer
-0.02021376;-0.20615454;-0.026111761;-0.27193922;-0.02669576;-0.27326727;-0.024559885;-0.27299297;-0.012184355;-0.26870307;-0.011654156;-0.26841944;-0.01416535;-0.26738358;-0.023153432;-0.23304863;-0.02242976;-0.24538153;-0.020070892;-0.15686992;-0.012550345;-0.15342624;0.035875015;-0.0049399626;-0.03587489;0.0049400907;0.22421862;-0.39052203;-0.061948057;-0.4400416;0.22042865;-0.9482253;-0.029124912;-0.94964415;0.18675353;-1.0683643;0.0012993647;-1.0733901;0.15995272;-1.0732776;-0.013104185;-1.0825595;0.1744778;-1.0273875;-0.030328052;-1.0410255;0.4807012;0.5367795;0.48030004;0.5292231;avancer
0.009427364;-0.22833624;0.0045195073;-0.2888234;0.0021563221;-0.2886668;-0.0024159267;-0.28764436;0.010224214;-0.28478152;0.0072195437;-0.28239438;0.0076551614;-0.27951744;-0.0028155958;-0.25235718;0.02404719;-0.24603966;0.014227622;-0.1744061;0.013843128;-0.16885838;-0.12001205;-0.00532494;0.12001205;0.00532494;-0.26751953;-0.4036708;0.24187815;-0.39963654;-0.21700712;-0.9833231;0.26788563;-0.94491655;-0.38711104;-1.0320381;0.2972569;-1.0541493;-0.2264035;-1.0934726;0.22876732;-1.0751635;-0.19450001;-1.0533606;0.21593387;-1.0349512;0.46991578;0.53555626;0.49325353;0.5330144;avancer
0.008652266;-0.22828999;0.00023641276;-0.28078175;-0.00337706;-0.28253466;-0.007690259;-0.2848937;0.01297347;-0.27169645;0.015710661;-0.2676114;0.017908208;-0.26403576;-0.014918248;-0.24722244;0.02530707;-0.23182678;0.005862874;-0.17372823;0.01755069;-0.1645912;-0.16085;-0.009657078;0.16085;0.009657078;-0.2243563;-0.3990507;0.17634815;-0.38295382;-0.2887311;-0.91312957;0.25756603;-0.89093935;-0.36785802;-0.98786753;0.2997201;-0.9867797;-0.27546716;-1.0099403;0.23326237;-0.998284;-0.23499788;-0.9755396;0.18540746;-0.9583016;0.46175113;0.54442024;0.50290054;0.54375225;avancer
-0.0073534455;-0.25926307;0.021528475;-0.32791135;0.039575186;-0.32949856;0.058644827;-0.3299505;-0.03229886;-0.31734544;-0.05128468;-0.31239325;-0.070994034;-0.30672103;0.08363634;-0.2964233;-0.099199496;-0.27127263;0.0346205;-0.18447167;-0.036966868;-0.17528415;0.1940435;-0.012967966;-0.1940435;0.012967826;0.21042114;-0.5101332;-0.3108695;-0.5014486;0.18384983;-0.9867881;-0.33104643;-1.017896;0.17743507;-1.080899;-0.36409187;-1.1337268;0.14807229;-1.1068949;-0.3226097;-1.151046;0.14000396;-1.0651201;-0.30596718;-1.1153651;0.43656573;0.5201935;0.38038987;0.5182231;avancer
-0.009659506;-0.26199317;0.016746964;-0.32399014;0.034196418;-0.32588676;0.052542847;-0.32690033;-0.035604864;-0.31446186;-0.054486345;-0.30995208;-0.07338184;-0.30461183;0.07591588;-0.29478267;-0.1026901;-0.26797113;0.029663807;-0.18919742;-0.040958986;-0.18092653;0.18921754;-0.015169831;-0.1892174;0.015169831;0.1966077;-0.50724447;-0.28920284;-0.4857995;0.17759608;-0.9666932;-0.2937959;-0.9833991;0.18591788;-1.062474;-0.31447303;-1.1027517;0.15722416;-1.0929214;-0.270631;-1.1251415;0.14186512;-1.0514846;-0.2533168;-1.0831642;0.43693995;0.52116585;0.3808872;0.5199996;avancer
-0.0022542514;-0.26930913;0.01999628;-0.33080387;0.035179947;-0.33456457;0.048436362;-0.33761233;-0.02973173;-0.31881246;-0.04972692;-0.31430137;-0.07041262;-0.30863214;0.07390824;-0.3065038;-0.105556324;-0.27241424;0.03561649;-0.19944859;-0.03025629;-0.18901281;0.18901567;-0.016819209;-0.18901554;0.016819209;0.20283629;-0.49809873;-0.29537928;-0.46979484;0.19528152;-0.94306856;-0.30371502;-0.96286637;0.20563664;-1.0370039;-0.3186566;-1.0905484;0.18046096;-1.0710341;-0.27727985;-1.1145313;0.16476105;-1.0309353;-0.26181933;-1.0669414;0.4404181;0.52806526;0.38499358;0.5260778;avancer
0.0014037177;-0.27502996;0.024596121;-0.34051675;0.038999688;-0.34492087;0.053189274;-0.34808463;-0.02612312;-0.32722008;-0.04623474;-0.32428598;-0.06808238;-0.32060826;0.08437837;-0.3115647;-0.101898745;-0.2830635;0.040569484;-0.20341301;-0.023348127;-0.1959187;0.19385357;-0.011989306;-0.19385357;0.011989306;0.20187248;-0.49469304;-0.3039467;-0.47134072;0.16667531;-0.9521883;-0.29385215;-0.96545154;0.1573547;-1.0470601;-0.3039699;-1.0842432;0.124408066;-1.070825;-0.26906732;-1.1105262;0.122482374;-1.0345331;-0.25759503;-1.0656146;0.4427053;0.52270305;0.3866666;0.5199791;avancer
-0.026110457;-0.23659803;0.0031014683;-0.29556072;0.02260373;-0.29864502;0.042242244;-0.30125862;-0.051026747;-0.29138106;-0.068534;-0.2918633;-0.083175816;-0.29227915;0.076964185;-0.2721737;-0.10032819;-0.26305747;0.014364813;-0.16783571;-0.055369392;-0.17000206;0.18730949;-0.006109059;-0.18730935;0.006109059;0.21995293;-0.47306022;-0.30051112;-0.45990598;0.12310789;-0.9405111;-0.22327892;-0.94470423;0.08282304;-1.0283344;-0.2191608;-1.0590136;0.051219694;-1.0491796;-0.18548036;-1.0754507;0.053265214;-1.0161706;-0.17920627;-1.0370367;0.4089713;0.51043355;0.353837;0.5079933;avancer
-0.008478853;-0.23548056;0.017975364;-0.29323015;0.03619542;-0.2962988;0.054514244;-0.29852712;-0.035884414;-0.28667638;-0.05468171;-0.28648588;-0.07265064;-0.28573832;0.0783019;-0.26712415;-0.10019792;-0.25138018;0.032157663;-0.16843264;-0.039661948;-0.16494499;0.17761926;-0.019813417;-0.17761926;0.019813556;0.22880228;-0.4489834;-0.25216225;-0.4494057;0.15372865;-0.9064507;-0.16030537;-0.9351522;0.1289134;-0.99949014;-0.15189786;-1.0536668;0.08449837;-1.0195582;-0.1305823;-1.0670366;0.07470428;-0.9863604;-0.124673486;-1.025317;0.41008177;0.50963384;0.3578465;0.51031584;avancer
-0.032747574;-0.2360896;-0.015003829;-0.29422867;0.001488099;-0.30146864;0.018708512;-0.30844653;-0.060170833;-0.27531332;-0.07720558;-0.26922026;-0.094611794;-0.26205587;0.04624073;-0.2803785;-0.12519959;-0.22023234;0.009169646;-0.17475459;-0.051037926;-0.15312402;0.17796049;-0.06549879;-0.17796049;0.06549893;0.18715635;-0.5110503;-0.2744662;-0.40087327;0.0734765;-0.9738793;-0.24027218;-0.90467215;0.037006296;-1.0694193;-0.23955098;-1.0273931;-0.016797345;-1.0837716;-0.2076947;-1.0412387;-0.012605371;-1.0460588;-0.19896649;-1.0007018;0.43139696;0.51136744;0.37798768;0.5123495;avancer
0.023365151;-0.2519713;0.044423528;-0.2981417;0.05830775;-0.2979355;0.074558035;-0.29704595;0.0005432249;-0.29607537;-0.019090634;-0.29539964;-0.039761305;-0.2928052;0.09761035;-0.26218048;-0.075632215;-0.25384554;0.049892176;-0.18214001;-0.011112121;-0.18731815;0.19242157;-0.0018921875;-0.19242157;0.0018921875;0.25175235;-0.4405244;-0.27281556;-0.45982632;0.24410047;-0.8846598;-0.21504042;-0.9326304;0.23499759;-0.9726398;-0.21460555;-1.0701236;0.21619965;-0.99628;-0.19101001;-1.101204;0.20381965;-0.9656953;-0.17844181;-1.0491949;0.42253742;0.51658887;0.36771917;0.5132234;avancer
0.054499153;-0.24355905;0.08040582;-0.28365287;0.09357671;-0.27911535;0.10947153;-0.2725108;0.036275186;-0.2930743;0.017734604;-0.29638425;-0.0024404444;-0.29952678;0.12740664;-0.22513203;-0.049818486;-0.26752964;0.07507832;-0.16569719;0.011317234;-0.1832235;0.19461791;0.045181144;-0.19461791;-0.045181002;0.2957336;-0.38630402;-0.2323381;-0.5266537;0.3586036;-0.830677;-0.13149741;-0.973766;0.36599842;-0.91849625;-0.14013107;-1.0874614;0.35259417;-0.94662005;-0.112675756;-1.1097174;0.3373336;-0.9152671;-0.099430524;-1.0688118;0.411601;0.510241;0.3566375;0.50809807;avancer
0.012331112;-0.25765726;0.040585715;-0.3079908;0.060421135;-0.3096727;0.079116665;-0.31000742;-0.018362695;-0.30356282;-0.037885837;-0.30312175;-0.057942636;-0.30239552;0.09794044;-0.2739179;-0.087629825;-0.26908442;0.05725501;-0.18754238;-0.022749962;-0.19071522;0.19216684;0.0021351776;-0.19216697;-0.0021351776;0.24687244;-0.44547004;-0.2823237;-0.47720963;0.24433617;-0.90634656;-0.2685432;-0.978421;0.24028748;-1.0040789;-0.27083066;-1.1052264;0.21739389;-1.0290539;-0.22748733;-1.1207694;0.20620547;-0.9907198;-0.21692918;-1.0744722;0.42402944;0.511751;0.36814782;0.51316124;avancer
-0.010430842;-0.23388794;0.016009405;-0.2941641;0.034776192;-0.29713985;0.05397319;-0.29905427;-0.036028598;-0.28507638;-0.054152224;-0.28323236;-0.07200493;-0.28140137;0.083160535;-0.2636472;-0.090450205;-0.2547235;0.031729825;-0.1662827;-0.039208267;-0.1643596;0.19248205;-0.0043322723;-0.19248205;0.0043322723;0.24038684;-0.44666266;-0.32025358;-0.43753844;0.18258429;-0.9350198;-0.34514368;-0.93567646;0.16013394;-1.0231923;-0.36650646;-1.0321211;0.12864043;-1.0463386;-0.33496302;-1.0614183;0.12682492;-1.0121983;-0.31493065;-1.0294442;0.41493297;0.50793564;0.36064863;0.5102831;avancer
0.0045216735;-0.2428594;0.026424969;-0.30244365;0.0397611;-0.3051726;0.05393649;-0.3065657;-0.02180482;-0.2935897;-0.04033576;-0.29161152;-0.06145085;-0.2890352;0.08567956;-0.27252713;-0.098218285;-0.25754443;0.039602373;-0.17503819;-0.02139949;-0.17316553;0.20003447;-0.015546617;-0.2000346;0.015546757;0.21155219;-0.476319;-0.31107238;-0.4535051;0.17629115;-0.9490985;-0.3149495;-0.94560677;0.14840889;-1.0440519;-0.34655842;-1.0613437;0.12806611;-1.0622115;-0.31066468;-1.0784345;0.12577192;-1.0274848;-0.28896224;-1.0410497;0.42825866;0.5087939;0.3691432;0.5100277;avancer
0.01530342;-0.24878965;0.033646964;-0.30342072;0.04819169;-0.3052507;0.06274903;-0.30579028;-0.00827998;-0.2945279;-0.02599258;-0.29185513;-0.045304265;-0.28858787;0.09634884;-0.2678073;-0.0752829;-0.2534634;0.046532843;-0.18036638;-0.005216418;-0.17807893;0.19382043;-0.023992835;-0.19382043;0.023992699;0.19648278;-0.4870237;-0.31664777;-0.44632763;0.16757372;-0.9428339;-0.32813594;-0.94439447;0.1628402;-1.0425822;-0.33517677;-1.0646054;0.12712112;-1.06186;-0.29389954;-1.088657;0.11665196;-1.026718;-0.28637305;-1.0476619;0.4495221;0.5161703;0.39114314;0.51359725;avancer
0.002781737;-0.23889793;0.019716056;-0.2942838;0.033719104;-0.2960589;0.049590297;-0.29698285;-0.02386244;-0.28561398;-0.04141688;-0.2826127;-0.06019067;-0.278319;0.08322132;-0.2640323;-0.08011976;-0.2437711;0.032136913;-0.17539132;-0.021375265;-0.16948643;0.19097012;-0.027015213;-0.19097027;0.027015077;0.2236022;-0.4870402;-0.31476998;-0.429806;0.20823479;-0.94006217;-0.34481317;-0.92728883;0.18856749;-1.0438725;-0.3807298;-1.06181;0.16318184;-1.0677346;-0.3588954;-1.0917346;0.16058023;-1.030471;-0.3356546;-1.0451076;0.4739396;0.516539;0.41671783;0.51489216;avancer
-0.01402284;-0.24081095;0.00047216247;-0.29216224;0.014505357;-0.29497755;0.030665074;-0.29662195;-0.039779656;-0.28118417;-0.057014976;-0.27777734;-0.07394844;-0.27335632;0.061064;-0.26140583;-0.097220466;-0.23715816;0.018386327;-0.18006328;-0.033142168;-0.1713655;0.19301556;-0.025253458;-0.19301543;0.02525359;0.2703817;-0.43760905;-0.31629375;-0.41489774;0.22663002;-0.9118946;-0.34717906;-0.8829163;0.20290907;-1.006972;-0.3982038;-1.0000377;0.17373641;-1.0379703;-0.3720928;-1.0281751;0.17607225;-1.0039948;-0.33675617;-0.98198825;0.48849612;0.5227239;0.43246406;0.5217309;avancer
-0.013225903;-0.26491407;0.0031792128;-0.31876794;0.01597025;-0.32236084;0.028723655;-0.32396367;-0.039636567;-0.3035906;-0.056356773;-0.29906607;-0.07521462;-0.2941755;0.05662627;-0.28028813;-0.10212624;-0.25616416;0.020112803;-0.20142734;-0.037012808;-0.19012435;0.19167227;-0.013896275;-0.19167227;0.01389641;0.23211315;-0.4534167;-0.304924;-0.44242752;0.19686584;-0.9350204;-0.3398306;-0.91374016;0.1841811;-1.030608;-0.39692006;-1.0331017;0.16738723;-1.0574534;-0.3756606;-1.0575998;0.16159128;-1.021366;-0.34039846;-1.0078502;0.49141854;0.52042294;0.43538746;0.5200545;avancer
-0.0052451687;-0.26499888;0.01909707;-0.317375;0.035244826;-0.319999;0.051776145;-0.32082626;-0.0277205;-0.30505526;-0.045894083;-0.30118212;-0.064790346;-0.29688618;0.07479773;-0.27972874;-0.08981675;-0.26086506;0.024678933;-0.20007344;-0.04048299;-0.19078752;0.18424837;-0.011826882;-0.18424824;0.011826882;0.23482668;-0.44313508;-0.32857847;-0.41371146;0.22230245;-0.9234522;-0.3633627;-0.8959984;0.21651344;-1.0203633;-0.3953048;-1.0196583;0.19295597;-1.0490252;-0.3645116;-1.0524482;0.18196262;-1.0105219;-0.3382602;-1.0024651;0.48156136;0.5227984;0.4323338;0.5232101;avancer
-0.004471357;-0.25161684;0.024235459;-0.30560577;0.04251218;-0.30766574;0.061537858;-0.30850488;-0.027749736;-0.29682514;-0.04531231;-0.29384804;-0.061241288;-0.2906306;0.09360166;-0.26904958;-0.08529918;-0.25564152;0.029105444;-0.18537454;-0.03734816;-0.18032965;0.19022933;-0.014756706;-0.19022945;0.014756572;0.23874773;-0.46350947;-0.31066445;-0.41328928;0.21827242;-0.94197965;-0.37109008;-0.9059061;0.20934652;-1.0159109;-0.3797341;-1.0306988;0.18593967;-1.0382755;-0.34741747;-1.0704064;0.17939165;-1.0097805;-0.33146995;-1.0254118;0.4678076;0.5225163;0.41627607;0.52342385;avancer
-0.034244772;-0.2560359;-0.010394402;-0.31610408;0.006941397;-0.3198595;0.02530779;-0.32222375;-0.061580673;-0.3021495;-0.07896914;-0.2967539;-0.09397073;-0.2910272;0.06154025;-0.28721255;-0.117240876;-0.25360096;0.0055362405;-0.19604507;-0.060965613;-0.18261932;0.19833177;-0.041444905;-0.19833177;0.041444767;0.18769212;-0.50790477;-0.37028298;-0.39146045;0.09235856;-0.989476;-0.44785213;-0.8584301;0.073558256;-1.075226;-0.49803177;-0.97048765;0.03314354;-1.0954067;-0.46929887;-1.0061036;0.026558466;-1.0664438;-0.43935207;-0.96323603;0.45966163;0.5189302;0.40231624;0.51989233;avancer
-0.064765014;-0.23645617;-0.04864579;-0.3026701;-0.03289229;-0.31013733;-0.014922682;-0.31714582;-0.095995255;-0.27673504;-0.11299006;-0.266013;-0.12887853;-0.25349796;0.024448175;-0.29107052;-0.14141743;-0.21617815;-0.016939785;-0.18522452;-0.08229933;-0.1512546;0.19521621;-0.07296965;-0.19521621;0.07296952;0.12292812;-0.55168295;-0.41705987;-0.343186;-0.0645509;-1.034553;-0.5662027;-0.78035563;-0.14145179;-1.1549948;-0.63133967;-0.8802171;-0.2017929;-1.1599257;-0.60700834;-0.9191203;-0.19269273;-1.1230733;-0.5649046;-0.88226277;0.4684592;0.515702;0.4111933;0.51903087;avancer
-0.021811545;-0.24783297;-0.009609923;-0.30902648;0.00431503;-0.31549177;0.017737113;-0.32079384;-0.053110413;-0.28746182;-0.070388824;-0.28062716;-0.08933569;-0.27313805;0.04837854;-0.2874632;-0.12318995;-0.22977926;0.0194091;-0.19039072;-0.040143512;-0.16911456;0.19379376;-0.058583993;-0.19379376;0.058583993;0.16297893;-0.52527374;-0.3615115;-0.3616257;0.09692926;-0.9793106;-0.4588145;-0.8334365;0.08188897;-1.0665127;-0.49558288;-0.96420604;0.04369015;-1.0844557;-0.4784504;-0.9950817;0.039805647;-1.0523938;-0.460268;-0.94965404;0.46660846;0.51894027;0.4081729;0.52337503;avancer
0.0111132655;-0.25448388;0.030003676;-0.3027322;0.042957075;-0.30259675;0.057880297;-0.30104268;-0.0105883535;-0.29676622;-0.028186273;-0.2935173;-0.046780135;-0.2896404;0.08006551;-0.25628537;-0.08064083;-0.24921043;0.038157325;-0.18505873;-0.019424682;-0.1842088;0.18936886;-0.013615488;-0.18936886;0.013615488;0.2854684;-0.42674056;-0.30438462;-0.42787102;0.28215432;-0.9071689;-0.28970832;-0.9157495;0.28759372;-0.99734735;-0.3041751;-1.0359403;0.25418946;-1.0271751;-0.2804586;-1.0626248;0.2436725;-0.9935441;-0.2660679;-1.0183933;0.46026844;0.5208776;0.403874;0.5210051;avancer
